age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
39,management,single,tertiary,false,2454,true,false,cellular,4,may,716,3,true
30,management,single,tertiary,false,533,false,false,cellular,4,may,365,4,true
63,management,married,unknown,false,2352,false,false,telephone,4,may,475,7,true
56,retired,married,primary,false,9367,false,false,cellular,4,may,617,2,true
30,management,married,tertiary,false,10884,false,false,cellular,4,may,333,2,true
38,admin,married,secondary,false,47,true,false,cellular,4,may,288,5,true
31,management,single,tertiary,false,12857,true,false,telephone,4,may,483,4,true
26,technician,single,secondary,false,237,true,false,cellular,4,may,1091,3,true
37,student,single,unknown,false,444,false,false,cellular,4,may,1063,5,true
29,management,single,tertiary,false,9407,false,false,cellular,4,may,267,6,true
24,student,single,secondary,false,387,false,false,telephone,4,may,340,8,true
35,entrepreneur,married,secondary,false,2971,false,false,cellular,4,may,429,4,true
43,technician,married,tertiary,false,2643,false,false,telephone,4,may,331,5,true
36,services,single,secondary,false,1227,true,true,cellular,4,may,775,5,true
39,blue-collar,married,secondary,false,261,false,false,cellular,4,may,841,4,true
29,management,single,secondary,false,3317,false,true,telephone,4,may,640,7,true
59,retired,divorced,secondary,false,514,false,false,cellular,4,may,673,6,true
28,blue-collar,married,secondary,false,61,true,false,cellular,4,may,226,2,true
50,blue-collar,married,primary,false,5872,true,false,cellular,5,may,762,3,true
46,admin,single,tertiary,false,2889,true,false,cellular,5,may,494,1,true
36,blue-collar,married,primary,false,378,true,false,cellular,5,may,1240,1,true
44,services,divorced,secondary,false,-368,true,false,cellular,5,may,895,1,true
35,student,single,secondary,false,188,true,false,cellular,5,may,863,1,true
30,blue-collar,married,secondary,false,61,true,false,cellular,5,may,525,1,true
58,admin,married,secondary,false,2160,true,true,cellular,5,may,1090,1,true
41,unemployed,married,secondary,false,0,true,true,cellular,5,may,400,1,true
37,management,married,tertiary,false,658,true,false,cellular,5,may,838,1,true
39,management,married,tertiary,false,0,true,false,cellular,5,may,811,2,true
31,blue-collar,single,secondary,false,196,true,false,cellular,5,may,568,1,true
30,blue-collar,single,primary,false,253,true,false,cellular,5,may,259,1,true
33,self-employed,single,tertiary,false,94,true,false,cellular,5,may,955,2,true
41,management,married,tertiary,false,326,true,false,cellular,5,may,788,1,true
44,services,married,secondary,false,-395,true,false,cellular,5,may,894,1,true
46,blue-collar,married,unknown,false,9328,true,false,cellular,5,may,725,3,true
30,technician,single,secondary,false,-522,true,true,cellular,5,may,670,2,true
35,admin,married,secondary,false,1286,true,false,cellular,5,may,862,3,true
49,blue-collar,married,secondary,false,2039,true,false,cellular,6,may,451,1,true
27,admin,married,secondary,false,710,true,true,cellular,6,may,653,1,true
39,technician,divorced,tertiary,true,3,false,false,cellular,6,may,488,1,true
32,self-employed,single,tertiary,false,0,true,false,cellular,6,may,767,1,true
35,technician,divorced,secondary,false,84,true,true,cellular,6,may,954,1,true
37,technician,divorced,secondary,false,141,true,false,cellular,6,may,848,1,true
31,technician,single,secondary,false,53,true,true,cellular,6,may,530,1,true
30,management,divorced,tertiary,false,415,true,true,cellular,6,may,984,1,true
34,entrepreneur,married,tertiary,false,0,true,false,cellular,6,may,611,1,true
31,blue-collar,single,secondary,false,1979,true,true,cellular,6,may,1205,1,true
27,admin,married,secondary,false,0,true,false,cellular,6,may,837,1,true
36,management,single,tertiary,false,7506,true,false,cellular,6,may,839,2,true
37,management,single,tertiary,false,102,true,false,cellular,6,may,445,1,true
27,technician,single,secondary,false,2,true,true,cellular,6,may,554,2,true
32,admin,married,secondary,false,752,true,false,cellular,6,may,519,2,true
49,management,married,secondary,false,99,true,false,cellular,6,may,687,2,true
29,admin,single,secondary,false,266,true,false,cellular,6,may,540,1,true
26,blue-collar,single,secondary,false,191,true,false,cellular,6,may,550,1,true
49,services,married,primary,false,0,true,false,cellular,6,may,445,2,true
29,admin,single,secondary,false,27,true,false,cellular,6,may,754,1,true
28,blue-collar,single,secondary,false,524,true,false,cellular,6,may,554,2,true
60,management,married,tertiary,false,5990,true,false,cellular,6,may,396,3,true
33,management,married,secondary,false,3935,true,false,cellular,6,may,765,1,true
35,management,married,tertiary,false,991,true,false,cellular,6,may,1489,3,true
31,management,single,tertiary,false,59,true,true,cellular,6,may,1347,2,true
40,management,married,tertiary,false,1598,true,true,cellular,6,may,1074,4,true
29,management,married,tertiary,false,0,true,false,cellular,6,may,667,2,true
35,management,married,tertiary,false,802,true,false,cellular,6,may,686,2,true
38,management,single,tertiary,false,104,true,false,cellular,6,may,606,3,true
32,management,married,tertiary,false,2465,true,true,cellular,7,may,923,1,true
33,admin,married,secondary,false,-370,true,false,cellular,7,may,261,1,true
31,services,divorced,primary,false,459,true,false,cellular,7,may,623,1,true
26,management,single,tertiary,false,114,true,false,cellular,7,may,457,1,true
42,blue-collar,married,primary,false,1461,true,false,cellular,7,may,757,2,true
33,admin,single,tertiary,false,475,true,false,cellular,7,may,1046,1,true
42,management,married,tertiary,false,1435,true,false,cellular,7,may,1148,1,true
36,management,single,tertiary,false,4,true,false,cellular,7,may,855,2,true
35,management,single,tertiary,false,1618,true,true,cellular,7,may,542,1,true
30,services,single,secondary,false,-271,true,false,cellular,7,may,609,1,true
59,admin,single,secondary,false,2166,true,true,cellular,7,may,574,1,true
44,blue-collar,married,primary,false,4031,true,false,cellular,7,may,983,4,true
25,admin,single,secondary,false,122,true,false,cellular,7,may,481,2,true
50,services,married,primary,false,5024,true,true,cellular,7,may,661,1,true
51,technician,married,secondary,false,-1944,true,false,cellular,7,may,623,1,true
51,admin,married,secondary,false,3025,false,false,cellular,7,may,476,1,true
60,blue-collar,married,unknown,false,2090,true,false,cellular,7,may,957,2,true
29,technician,single,tertiary,false,0,true,false,cellular,7,may,347,2,true
43,management,married,tertiary,false,1429,true,false,cellular,7,may,1030,1,true
31,admin,single,secondary,false,0,true,false,cellular,7,may,895,2,true
26,blue-collar,single,secondary,false,311,true,false,cellular,7,may,798,2,true
34,admin,married,secondary,false,48,true,false,cellular,7,may,1806,2,true
23,housemaid,married,tertiary,false,66,true,false,cellular,7,may,1391,2,true
49,blue-collar,single,primary,false,2146,true,false,cellular,7,may,1516,2,true
42,unemployed,married,secondary,false,356,true,false,cellular,7,may,787,3,true
39,blue-collar,married,secondary,false,62,true,false,cellular,7,may,877,3,true
24,services,single,secondary,false,638,true,true,cellular,7,may,792,3,true
45,admin,married,secondary,true,-106,true,true,cellular,7,may,553,3,true
45,services,divorced,secondary,false,608,true,true,cellular,7,may,1135,3,true
39,technician,divorced,secondary,false,291,true,false,cellular,7,may,882,2,true
45,blue-collar,divorced,secondary,false,-184,true,false,cellular,7,may,878,3,true
39,services,single,secondary,false,403,true,false,cellular,7,may,1262,3,true
39,admin,single,secondary,false,2345,true,false,cellular,8,may,491,2,true
41,blue-collar,married,secondary,false,2039,true,false,cellular,8,may,729,1,true
23,technician,single,secondary,false,4,true,false,cellular,8,may,763,1,true
57,admin,married,secondary,false,6005,true,false,cellular,8,may,704,1,true
46,blue-collar,married,unknown,false,842,true,false,telephone,8,may,833,1,true
49,management,married,tertiary,false,1311,true,false,cellular,8,may,813,1,true
32,blue-collar,married,secondary,false,333,true,false,cellular,8,may,501,2,true
29,management,single,tertiary,false,3041,true,false,cellular,8,may,606,3,true
42,management,married,tertiary,false,4,true,false,cellular,8,may,579,2,true
47,blue-collar,divorced,primary,false,603,true,true,cellular,8,may,1080,1,true
36,management,married,tertiary,false,0,true,false,cellular,8,may,308,3,true
33,admin,divorced,secondary,false,294,true,false,cellular,8,may,763,1,true
57,management,married,tertiary,false,830,true,true,cellular,8,may,662,1,true
36,technician,single,tertiary,false,962,true,false,cellular,8,may,568,1,true
53,technician,single,tertiary,false,185,true,false,cellular,8,may,1448,2,true
56,blue-collar,divorced,primary,false,-9,true,true,cellular,8,may,728,1,true
33,admin,divorced,tertiary,false,891,false,false,cellular,8,may,398,2,true
59,retired,married,tertiary,false,148,true,true,cellular,8,may,685,2,true
47,retired,married,primary,false,1374,false,true,telephone,8,may,479,2,true
35,student,married,tertiary,false,387,true,false,cellular,8,may,1024,3,true
42,management,married,tertiary,false,-556,true,true,cellular,8,may,682,3,true
38,self-employed,single,tertiary,false,1612,true,false,cellular,8,may,423,1,true
40,self-employed,married,secondary,false,0,true,false,cellular,11,may,657,1,true
41,admin,single,secondary,false,-109,true,true,cellular,11,may,1038,1,true
36,entrepreneur,single,secondary,false,866,true,false,cellular,11,may,629,1,true
43,management,divorced,tertiary,false,580,true,false,cellular,11,may,1514,1,true
24,services,married,secondary,false,4500,true,false,cellular,11,may,733,2,true
40,management,married,tertiary,false,-17,true,true,cellular,11,may,474,1,true
49,blue-collar,divorced,primary,false,24,true,false,cellular,11,may,701,1,true
40,services,married,secondary,false,-192,true,false,cellular,11,may,666,1,true
40,blue-collar,married,secondary,false,-438,false,false,cellular,11,may,1017,1,true
34,services,single,secondary,false,-701,true,false,cellular,11,may,610,2,true
34,services,single,secondary,false,-374,true,false,cellular,11,may,672,1,true
52,services,divorced,secondary,false,36,true,true,cellular,11,may,930,1,true
36,management,single,tertiary,false,1400,true,false,cellular,11,may,608,3,true
38,services,married,secondary,false,5293,true,false,cellular,11,may,475,1,true
39,blue-collar,married,secondary,false,785,true,false,cellular,11,may,1232,2,true
25,student,single,primary,false,373,true,false,cellular,11,may,819,2,true
39,management,married,tertiary,false,763,true,false,cellular,11,may,877,7,true
37,blue-collar,single,secondary,false,133,true,false,cellular,11,may,1388,2,true
41,blue-collar,married,secondary,false,1236,true,false,cellular,11,may,911,3,true
50,retired,married,secondary,false,8648,false,false,cellular,12,may,731,3,true
36,admin,divorced,secondary,false,-811,true,false,cellular,12,may,365,2,true
34,entrepreneur,married,primary,false,7279,true,false,cellular,12,may,882,1,true
34,admin,divorced,secondary,false,479,true,false,cellular,12,may,515,1,true
42,entrepreneur,divorced,secondary,false,335,true,false,cellular,12,may,580,1,true
38,housemaid,single,primary,false,199,true,false,cellular,12,may,1203,1,true
39,services,married,secondary,false,25,true,true,cellular,12,may,658,1,true
40,blue-collar,married,secondary,false,1808,true,false,cellular,12,may,560,1,true
39,blue-collar,married,secondary,false,167,true,true,cellular,12,may,612,1,true
31,admin,married,secondary,false,2,true,true,cellular,12,may,703,4,true
37,blue-collar,married,primary,false,-106,true,true,cellular,12,may,690,1,true
58,entrepreneur,married,secondary,false,670,true,false,cellular,12,may,1272,1,true
48,services,divorced,secondary,false,-361,true,false,cellular,12,may,1062,3,true
35,blue-collar,married,primary,false,159,true,true,cellular,12,may,826,1,true
58,blue-collar,single,secondary,false,119,true,true,cellular,12,may,985,1,true
30,services,single,secondary,false,-158,true,false,cellular,12,may,426,1,true
34,admin,single,secondary,false,151,true,false,cellular,12,may,590,1,true
51,blue-collar,married,secondary,false,518,true,false,cellular,12,may,918,1,true
39,management,single,tertiary,false,5073,true,false,cellular,12,may,1182,1,true
39,admin,married,secondary,false,607,true,false,cellular,12,may,454,2,true
36,blue-collar,divorced,primary,false,-308,true,false,cellular,12,may,725,1,true
47,services,married,secondary,false,367,true,false,cellular,12,may,309,1,true
35,blue-collar,single,secondary,false,855,true,false,cellular,12,may,549,1,true
33,blue-collar,married,secondary,false,1240,true,false,cellular,12,may,844,1,true
42,services,divorced,secondary,false,257,true,false,cellular,12,may,955,2,true
57,admin,single,secondary,false,3551,true,false,cellular,12,may,458,1,true
47,admin,married,secondary,false,663,true,true,cellular,12,may,409,1,true
38,services,single,secondary,false,895,true,false,cellular,12,may,1531,1,true
46,blue-collar,married,primary,false,804,true,false,cellular,12,may,1063,2,true
42,blue-collar,married,primary,false,-407,true,true,cellular,12,may,829,7,true
47,blue-collar,married,secondary,false,802,true,true,cellular,12,may,289,2,true
37,admin,single,primary,false,912,true,false,cellular,12,may,637,3,true
31,admin,single,tertiary,false,355,true,false,cellular,12,may,609,1,true
38,management,single,tertiary,false,3646,true,false,cellular,12,may,1710,2,true
46,technician,married,secondary,false,3,true,true,cellular,12,may,614,3,true
44,self-employed,single,tertiary,false,2734,true,false,cellular,12,may,897,4,true
36,services,single,secondary,false,0,true,false,cellular,12,may,398,6,true
40,services,married,secondary,false,1836,true,false,cellular,12,may,750,2,true
39,management,married,tertiary,false,1425,true,false,cellular,12,may,775,3,true
45,self-employed,divorced,tertiary,false,963,true,false,cellular,12,may,528,5,true
59,admin,married,secondary,false,145,true,false,telephone,12,may,556,2,true
34,blue-collar,married,secondary,false,634,false,true,cellular,12,may,737,3,true
35,technician,single,secondary,false,399,true,false,cellular,13,may,496,2,true
40,blue-collar,married,unknown,false,87,true,false,cellular,13,may,477,3,true
50,blue-collar,married,primary,false,-522,true,false,cellular,13,may,863,3,true
36,blue-collar,married,primary,false,319,true,false,cellular,13,may,774,2,true
35,admin,single,secondary,false,0,true,false,cellular,13,may,1073,1,true
36,blue-collar,single,secondary,false,478,true,false,cellular,13,may,610,1,true
35,blue-collar,single,primary,false,-276,true,false,cellular,13,may,850,1,true
47,blue-collar,married,primary,false,4227,true,false,cellular,13,may,659,1,true
47,housemaid,single,primary,false,2785,true,false,cellular,13,may,570,1,true
38,blue-collar,married,primary,false,1401,false,false,cellular,13,may,516,1,true
33,management,single,tertiary,false,0,true,false,cellular,13,may,585,1,true
38,blue-collar,married,primary,false,1852,true,false,cellular,13,may,606,1,true
39,blue-collar,married,secondary,false,462,true,false,cellular,13,may,590,1,true
43,housemaid,single,primary,false,800,true,false,cellular,13,may,902,1,true
33,technician,married,secondary,false,221,true,false,cellular,13,may,669,1,true
34,blue-collar,married,secondary,false,1089,true,false,cellular,13,may,394,3,true
28,admin,divorced,secondary,false,451,true,false,cellular,13,may,302,1,true
46,services,married,primary,false,437,true,false,cellular,13,may,546,3,true
36,blue-collar,married,primary,false,828,false,false,cellular,13,may,1512,1,true
34,blue-collar,married,secondary,false,496,true,false,cellular,13,may,333,1,true
42,blue-collar,single,secondary,false,1080,true,true,cellular,13,may,951,3,true
33,management,married,tertiary,false,1064,true,false,cellular,13,may,562,1,true
39,management,married,tertiary,false,297,true,false,cellular,13,may,734,2,true
32,management,single,tertiary,false,3,true,false,cellular,13,may,568,1,true
34,admin,married,tertiary,false,142,true,false,cellular,13,may,459,1,true
34,management,single,tertiary,false,76,true,false,cellular,13,may,747,2,true
32,blue-collar,single,primary,false,398,true,false,cellular,13,may,716,1,true
48,admin,divorced,secondary,false,83,true,false,cellular,13,may,1101,1,true
31,admin,married,secondary,false,879,true,false,cellular,13,may,394,1,true
30,admin,married,secondary,false,396,true,false,cellular,13,may,366,3,true
34,management,married,tertiary,false,3050,true,false,cellular,13,may,469,1,true
33,services,married,secondary,false,210,true,false,cellular,13,may,1207,2,true
52,services,married,primary,false,306,true,false,cellular,13,may,650,5,true
48,services,divorced,secondary,false,-276,true,true,cellular,13,may,674,1,true
33,blue-collar,single,primary,false,863,true,false,telephone,13,may,622,3,true
30,student,single,tertiary,false,228,true,false,cellular,13,may,314,2,true
35,management,single,tertiary,false,1396,true,false,cellular,13,may,809,1,true
51,blue-collar,divorced,primary,false,-19,true,false,cellular,13,may,829,1,true
38,services,single,secondary,false,2253,true,false,cellular,13,may,937,3,true
59,services,married,secondary,false,2965,true,false,cellular,13,may,1970,3,true
39,blue-collar,single,primary,false,0,true,true,cellular,13,may,1975,5,true
29,entrepreneur,married,secondary,false,714,true,true,cellular,13,may,482,2,true
41,services,married,secondary,false,471,true,false,cellular,13,may,954,2,true
27,blue-collar,single,primary,false,265,true,false,cellular,13,may,1119,2,true
50,technician,divorced,secondary,false,-54,true,true,cellular,13,may,698,2,true
34,management,single,tertiary,false,3821,true,false,cellular,13,may,649,2,true
38,blue-collar,divorced,primary,false,0,true,false,cellular,13,may,531,2,true
29,services,divorced,secondary,false,-7,true,false,cellular,13,may,1279,3,true
40,blue-collar,married,primary,false,830,true,false,cellular,13,may,873,3,true
32,technician,single,tertiary,false,0,true,true,cellular,13,may,440,2,true
38,blue-collar,married,primary,false,4406,true,false,telephone,13,may,689,2,true
53,technician,married,secondary,false,6831,false,false,cellular,13,may,1130,2,true
36,admin,divorced,secondary,false,437,true,false,cellular,14,may,722,2,true
26,management,single,tertiary,false,3944,true,false,cellular,14,may,974,2,true
58,services,married,primary,false,2946,true,false,cellular,14,may,467,1,true
28,blue-collar,single,primary,false,54,true,false,cellular,14,may,533,1,true
49,blue-collar,married,secondary,false,-454,true,false,cellular,14,may,558,1,true
26,blue-collar,single,secondary,false,1006,true,false,cellular,14,may,667,1,true
38,services,married,secondary,false,934,true,false,cellular,14,may,715,1,true
44,admin,divorced,secondary,false,2999,true,false,cellular,14,may,717,1,true
49,management,married,tertiary,false,85,true,false,cellular,14,may,590,5,true
31,self-employed,single,tertiary,false,17924,true,false,cellular,14,may,745,1,true
55,blue-collar,divorced,primary,false,8180,false,false,cellular,14,may,854,2,true
32,management,married,tertiary,false,2431,true,false,cellular,14,may,646,5,true
35,services,married,secondary,false,341,true,false,cellular,14,may,345,1,true
35,blue-collar,single,secondary,false,4963,true,false,cellular,14,may,456,1,true
31,admin,married,secondary,false,8781,true,false,cellular,14,may,680,1,true
39,technician,single,secondary,false,1355,true,false,cellular,14,may,1180,1,true
28,admin,divorced,secondary,false,-504,true,true,cellular,14,may,578,1,true
26,admin,single,secondary,true,-930,true,false,cellular,14,may,786,1,true
39,management,married,tertiary,false,1738,true,false,cellular,14,may,633,1,true
48,blue-collar,married,primary,false,214,true,true,cellular,14,may,307,1,true
40,blue-collar,divorced,secondary,false,973,false,false,cellular,14,may,449,1,true
32,admin,married,secondary,false,684,true,false,cellular,14,may,607,3,true
29,management,married,secondary,false,231,false,false,cellular,14,may,1075,1,true
41,blue-collar,married,secondary,false,580,true,false,cellular,14,may,874,1,true
34,management,married,tertiary,false,273,true,false,cellular,14,may,492,1,true
32,blue-collar,single,secondary,false,811,true,false,cellular,14,may,563,1,true
34,admin,married,primary,false,0,true,true,cellular,14,may,1020,1,true
36,self-employed,divorced,tertiary,false,1354,true,false,cellular,14,may,1723,1,true
29,admin,divorced,secondary,false,-254,true,false,cellular,14,may,406,2,true
54,management,divorced,tertiary,false,-449,true,false,cellular,14,may,691,1,true
29,blue-collar,married,secondary,false,7863,true,false,cellular,14,may,1129,1,true
35,blue-collar,divorced,secondary,false,336,true,false,cellular,14,may,191,1,true
36,blue-collar,married,secondary,false,1049,true,false,cellular,14,may,224,4,true
37,services,married,secondary,false,6089,true,false,cellular,14,may,616,2,true
37,management,divorced,tertiary,false,-42,true,false,cellular,14,may,668,2,true
31,blue-collar,single,secondary,false,953,true,false,cellular,14,may,479,1,true
33,admin,single,secondary,false,315,true,true,cellular,14,may,888,3,true
59,retired,divorced,secondary,false,5845,false,false,cellular,14,may,1060,2,true
28,student,single,secondary,false,1377,true,false,cellular,14,may,688,2,true
30,blue-collar,married,secondary,false,378,true,false,cellular,14,may,566,2,true
53,services,divorced,secondary,false,765,true,false,cellular,14,may,959,3,true
26,blue-collar,married,secondary,false,5795,true,false,cellular,14,may,1094,2,true
30,admin,single,secondary,false,315,true,false,cellular,14,may,884,3,true
35,management,single,tertiary,false,916,true,false,cellular,14,may,460,2,true
34,admin,married,secondary,false,124,true,false,telephone,14,may,604,4,true
33,services,married,secondary,false,207,true,false,cellular,14,may,629,4,true
59,retired,married,tertiary,false,422,true,false,cellular,14,may,647,4,true
36,technician,single,secondary,false,125,true,false,cellular,15,may,676,3,true
34,services,single,secondary,false,2,true,false,cellular,15,may,153,2,true
39,services,single,secondary,false,7066,true,false,cellular,15,may,667,3,true
42,services,married,secondary,false,146,true,true,cellular,15,may,670,4,true
60,retired,divorced,secondary,false,496,true,false,cellular,15,may,655,2,true
44,blue-collar,single,primary,false,36,true,false,cellular,15,may,551,1,true
21,blue-collar,married,primary,false,-172,true,true,cellular,15,may,409,1,true
29,blue-collar,married,secondary,false,940,true,true,cellular,15,may,382,1,true
56,services,single,secondary,false,-40,true,false,cellular,15,may,311,1,true
30,services,single,secondary,false,140,true,false,cellular,15,may,760,1,true
26,services,married,secondary,false,77,true,false,cellular,15,may,619,1,true
35,blue-collar,married,primary,false,22,true,false,cellular,15,may,1190,2,true
22,blue-collar,single,secondary,false,-51,true,false,cellular,15,may,859,1,true
26,blue-collar,single,secondary,false,26,true,true,cellular,15,may,899,1,true
28,admin,single,secondary,false,154,true,false,cellular,15,may,536,1,true
35,admin,divorced,secondary,false,534,false,false,cellular,15,may,669,1,true
35,housemaid,married,tertiary,false,1265,true,false,cellular,15,may,326,5,true
55,technician,married,tertiary,false,-466,true,false,cellular,15,may,901,1,true
32,services,married,secondary,false,38,true,false,cellular,15,may,744,1,true
28,management,single,secondary,false,703,true,false,cellular,15,may,485,1,true
31,admin,married,secondary,false,685,true,false,cellular,15,may,552,1,true
23,blue-collar,single,secondary,false,780,true,false,cellular,15,may,416,1,true
26,technician,single,tertiary,false,-67,true,false,cellular,15,may,637,1,true
46,blue-collar,married,primary,false,1085,true,true,cellular,15,may,523,2,true
34,blue-collar,married,secondary,false,29,true,false,cellular,15,may,285,5,true
60,management,single,tertiary,false,560,false,false,cellular,15,may,730,5,true
28,student,single,tertiary,false,22,true,false,cellular,15,may,536,2,true
29,services,married,secondary,false,6567,true,false,cellular,15,may,792,2,true
39,entrepreneur,married,secondary,false,2139,true,false,cellular,15,may,576,4,true
53,management,divorced,tertiary,false,50,true,false,cellular,15,may,669,1,true
54,unemployed,married,secondary,false,582,true,false,cellular,15,may,693,5,true
34,technician,single,secondary,false,194,true,true,cellular,15,may,1015,1,true
27,services,single,secondary,false,353,true,false,cellular,15,may,663,1,true
28,services,single,secondary,false,341,true,false,cellular,15,may,437,3,true
39,entrepreneur,married,tertiary,true,-172,true,false,cellular,15,may,562,2,true
60,retired,divorced,secondary,false,-639,true,false,cellular,15,may,585,1,true
26,student,single,secondary,false,864,true,false,cellular,15,may,659,1,true
32,management,married,secondary,false,134,true,true,cellular,15,may,532,3,true
40,admin,single,secondary,false,50,false,false,cellular,15,may,837,1,true
25,admin,single,secondary,false,507,true,false,cellular,15,may,832,1,true
44,blue-collar,married,primary,false,-101,true,false,cellular,15,may,679,1,true
48,blue-collar,married,secondary,false,480,true,false,cellular,15,may,830,1,true
37,entrepreneur,single,secondary,false,-22,true,false,cellular,15,may,317,1,true
39,admin,divorced,secondary,false,878,true,false,cellular,15,may,611,5,true
40,admin,married,secondary,false,2574,true,false,cellular,15,may,432,1,true
24,blue-collar,single,secondary,false,833,true,false,cellular,15,may,956,1,true
31,management,single,tertiary,false,2734,true,false,cellular,15,may,858,3,true
42,admin,divorced,secondary,false,241,true,false,cellular,15,may,1012,3,true
51,blue-collar,married,primary,false,129,true,false,cellular,15,may,611,2,true
28,management,single,tertiary,false,41,true,false,cellular,15,may,885,3,true
32,management,married,tertiary,false,3387,true,false,cellular,15,may,1111,5,true
36,admin,single,secondary,false,148,true,false,cellular,15,may,1357,4,true
36,blue-collar,married,secondary,false,249,true,false,cellular,15,may,709,5,true
38,self-employed,single,tertiary,false,5774,true,false,cellular,15,may,406,4,true
36,services,single,secondary,false,0,true,false,cellular,15,may,1002,4,true
40,blue-collar,married,primary,false,1841,true,false,cellular,15,may,880,4,true
33,admin,single,secondary,false,5,true,false,cellular,15,may,934,2,true
37,blue-collar,married,primary,false,2120,true,false,cellular,15,may,655,3,true
51,management,single,tertiary,false,297,true,false,cellular,15,may,415,4,true
34,services,divorced,secondary,false,89,true,false,cellular,15,may,1871,4,true
35,technician,single,tertiary,false,13460,true,false,cellular,15,may,1068,3,true
56,blue-collar,married,primary,false,827,true,false,telephone,15,may,462,4,true
35,blue-collar,married,secondary,false,205,true,true,cellular,15,may,1313,7,true
32,management,single,tertiary,false,6542,true,false,cellular,15,may,1598,4,true
32,blue-collar,single,secondary,false,217,true,false,cellular,15,may,692,3,true
34,technician,married,tertiary,false,3743,true,false,cellular,18,may,722,4,true
39,services,married,secondary,false,117,true,false,cellular,18,may,1032,2,true
29,blue-collar,married,secondary,false,-493,true,false,cellular,18,may,536,2,true
37,housemaid,single,secondary,false,465,true,false,cellular,18,may,899,3,true
33,management,single,tertiary,false,62,true,false,cellular,18,may,473,3,true
40,admin,single,secondary,false,2040,true,false,cellular,18,may,906,2,true
22,services,single,secondary,false,344,true,false,cellular,18,may,347,1,true
32,technician,single,secondary,false,230,true,false,cellular,18,may,442,1,true
33,admin,single,secondary,false,1277,true,false,cellular,18,may,827,1,true
29,blue-collar,married,secondary,false,104,true,false,cellular,18,may,903,4,true
29,technician,single,secondary,false,706,true,false,cellular,18,may,1340,1,true
24,blue-collar,single,secondary,false,174,true,true,cellular,18,may,487,1,true
31,management,single,secondary,false,360,true,false,cellular,18,may,309,1,true
31,blue-collar,single,secondary,false,239,true,false,cellular,18,may,666,1,true
28,admin,single,secondary,false,2290,true,false,cellular,18,may,2301,1,true
32,technician,single,tertiary,false,-770,true,false,cellular,18,may,618,1,true
24,services,single,secondary,false,414,true,false,cellular,18,may,493,1,true
57,admin,married,secondary,false,403,true,false,cellular,18,may,603,1,true
27,blue-collar,single,secondary,false,513,true,true,cellular,18,may,351,1,true
32,management,single,tertiary,false,7290,true,false,cellular,18,may,357,1,true
23,services,single,secondary,false,279,true,false,cellular,18,may,843,1,true
30,blue-collar,single,secondary,false,5909,true,false,cellular,18,may,420,2,true
27,services,single,secondary,false,-195,true,false,cellular,18,may,391,1,true
55,blue-collar,married,secondary,false,3917,true,false,cellular,18,may,565,1,true
34,blue-collar,married,secondary,false,243,true,false,cellular,18,may,507,1,true
28,admin,single,secondary,false,352,true,true,cellular,18,may,431,1,true
25,management,married,tertiary,false,-242,true,true,cellular,18,may,600,4,true
29,technician,single,tertiary,false,615,true,false,cellular,18,may,373,1,true
55,retired,divorced,tertiary,false,0,false,false,cellular,18,may,616,1,true
25,blue-collar,single,secondary,false,217,true,false,cellular,18,may,504,1,true
25,technician,married,tertiary,false,839,true,false,cellular,18,may,700,3,true
36,housemaid,single,secondary,false,1015,true,false,cellular,18,may,1008,1,true
27,blue-collar,married,unknown,false,409,true,false,cellular,18,may,525,1,true
25,services,single,secondary,false,1119,true,false,cellular,18,may,1063,1,true
32,blue-collar,single,primary,false,12198,true,false,cellular,18,may,178,1,true
34,management,single,unknown,false,6013,true,false,cellular,18,may,612,1,true
29,self-employed,single,tertiary,false,476,true,false,cellular,18,may,427,1,true
33,admin,single,tertiary,false,235,true,false,cellular,18,may,525,1,true
38,entrepreneur,married,tertiary,false,170,true,false,cellular,18,may,442,1,true
45,technician,divorced,secondary,false,-357,true,true,cellular,18,may,618,1,true
30,blue-collar,single,secondary,false,2145,true,false,cellular,18,may,727,2,true
32,blue-collar,married,primary,false,-454,true,true,cellular,18,may,801,5,true
26,blue-collar,single,primary,false,-887,true,false,cellular,18,may,827,2,true
29,admin,single,secondary,false,306,true,false,cellular,18,may,774,4,true
25,blue-collar,single,primary,false,292,true,true,cellular,18,may,1027,2,true
34,management,single,tertiary,false,-578,true,false,cellular,18,may,767,2,true
33,blue-collar,married,secondary,false,139,true,true,cellular,18,may,732,2,true
32,technician,single,tertiary,false,2684,true,false,cellular,18,may,542,2,true
33,management,single,tertiary,false,1304,true,false,cellular,18,may,536,2,true
34,blue-collar,married,primary,false,-1,true,false,cellular,18,may,1057,6,true
29,management,married,tertiary,false,1387,true,false,cellular,18,may,256,2,true
28,self-employed,married,secondary,false,-522,true,true,cellular,18,may,638,2,true
38,technician,single,secondary,false,-242,true,false,cellular,18,may,1173,3,true
35,services,single,secondary,false,719,true,false,cellular,18,may,1359,3,true
28,admin,single,secondary,false,0,true,true,cellular,18,may,390,5,true
29,unemployed,single,tertiary,false,497,true,false,cellular,18,may,642,3,true
20,blue-collar,single,secondary,false,76,true,false,cellular,18,may,639,2,true
42,blue-collar,married,secondary,false,366,true,false,cellular,22,may,324,1,true
